# REV = 1

# PAC CONTROL TAG DATABASE DUMP
# ----------------------------------------------------------------
# NAME :         C:\AIS_OPTO_APPLICATION\TWRAP-IN-L12_SSS\TWRAP-IN-L12_SSS.idb
# VERSION :      R9.1a
# TIME/DATE :    12:21:0 10/1/2024
# 
# INSTRUCTIONS : This file gets written with the corresponding IDB file.
#                It is not read by PAC Control. It may be used by other programs to 
#                get basic information about the tag database.
#                
#                Each tag (e.g. variables, I/O units and points, charts, etc.) is 
#                listed here. 
#                
#                More columns or tag types (e.g. TAG2) may be added in the future.
#                
#                
# BITMASK INFO:  Here is the list of bitmasks used by PAC Control.
#                More than one bit may be set for a given tag. Currently, the only types
#                that can have more than one bit set at a time are digital points with 
#                features (e.g. digital input with counter) or a pointer.
#                
#                BITMASK 0
#                -------------------------------------------
#                DIN_SMART                        0x40000000
#                DIN_COUNTER                      0x00000001
#                DIN_COUNTER_QUADRATURE           0x00000002
#                DOUT_SMART                       0x10000000
#                DOUT_TPO                         0x00010000
#                DIN_ON_PULSE_MEAS                0x00000010
#                DIN_OFF_PULSE_MEAS               0x00000020
#                DIN_FREQUENCY                    0x00000040
#                DIN_PERIOD                       0x00000080
#                DIN_ON_TIME_TOTALIZER            0x00000100
#                DIN_OFF_TIME_TOTALIZER           0x00000200
#                
#                BITMASK 1
#                -------------------------------------------
#                AIN                              0x00000001
#                AOUT                             0x00000002
#                PID_LOOP    (mistic)             0x00000200
#                PID_LOOP_2  (OptoMMP)            0x00000004
#                DIGITAL_EVENT_REACTION           0x00000008
#                ANALOG_EVENT_REACTION            0x00000010
#                EVENT_REACTION_GROUP             0x00000080
#                CHART                            0x00000100
#                
#                BITMASK 2
#                -------------------------------------------
#                BOARD_SMART_DIGITAL              0x00000002
#                BOARD_REMOTE_SIMPLE_DIGITAL      0x00000004
#                BOARD_SMART_ANALOG               0x00000008
#                BOARD_SMART_ANALOG_B200          0x00001000
#                BOARD_SMART_DIGITAL_SNAP         0x00002000
#                BOARD_SMART_ANALOG_SNAP          0x00004000
#                BOARD_SMART_DIGITAL_B100         0X00010000
#                BOARD_REMOTE_SIMPLE_DIGITAL_SNAP 0X00020000
#                BOARD_DIGITAL_SNAP_64            0x00040000
#                BOARD_MIXED_SNAP_64              0x00080000
#                BOARD_DIGITAL_SNAP_UIO_64        0x00100000
#                BOARD_MIXED_SNAP_UIO_64          0x00200000
#                BOARD_MIXED_SNAP_UIO_AD64        0x00400000
#                BOARD_MIXED_SNAP_SIO_AD64        0x00800000
#                BOARD_SNAP_PAC_R1                0x10000000
#                BOARD_SNAP_PAC_R2                0x20000000
#                BOARD_GENERIC_OPTOMMP            0x40000000
# 
#                BITMASK 3
#                -------------------------------------------
#                VARIABLE_INTEGER                 0x00000008
#                VARIABLE_FLOAT                   0x00000010
#                VARIABLE_TIMER                   0x00000020
#                VARIABLE_STRING                  0x00000040
#                VARIABLE_POINTER                 0x80000000
#                TABLE_INTEGER                    0x00000100
#                TABLE_FLOAT                      0x00000200
#                TABLE_STRING                     0x00000800
#                TABLE_POINTER                    0x00001000
#                VARIABLE_UP_TIMER                0X00002000
#                VARIABLE_INTEGER_64              0X00004000
#                TABLE_INTEGER_64                 0X00010000
#                TABLE_NULL                       0X00020000
#                VARIABLE_STREAM                  0x00040000




#  (Please note that the TAG1 definition may have columns added in the future.
#   Any new columns will be added to the right of the existing ones.)
#   This file should be parsed accordingly.)

# TAG1,NAME,ID,BITMASK_0,BITMASK_1,BITMASK_2,BITMASK_3,TABLE_LENGTH,STRING_WIDTH

TAG1,M_78                                              ,505  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_79                                              ,506  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_8                                               ,435  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_80                                              ,507  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_81                                              ,508  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_82                                              ,509  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_83                                              ,510  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_84                                              ,511  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_85                                              ,512  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_86                                              ,513  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_87                                              ,514  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_88                                              ,515  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_89                                              ,516  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_9                                               ,436  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_90                                              ,517  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_91                                              ,518  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_92                                              ,520  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_93                                              ,519  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_94                                              ,521  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_95                                              ,522  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_96                                              ,523  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_97                                              ,524  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_98                                              ,525  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,M_99                                              ,526  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Map_Width                                         ,3122 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Mapped_Bolt_Center                                ,3127 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Mapped_Bolt_Selected                              ,3126 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Mapped_Bolt_Width                                 ,3128 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Max_Corr_Limit                                    ,535  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Corr_Limit_Flag                               ,540  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Edge                                          ,3131 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Error_Limit                                   ,536  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Error_Limit_Flag                              ,541  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Frame_Length                                  ,32   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Max_Frame_Length_1                                ,400  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MD_Control_On                                     ,3319 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MD_Mean                                           ,2455 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MD_Mean_Avg                                       ,2451 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MD_Sqrt                                           ,2452 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Error_Limit_Flag                              ,581  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Frame_Length                                  ,34   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Frame_Length_1                                ,399  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Lane_Limit                                    ,582  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Lane_Limit_Flag                               ,583  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Lane_Override                                 ,591  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Lane_Override_Flag                            ,589  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Line_Speed                                    ,539  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Min_Line_Speed_Flag                               ,543  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Latch                                         ,2971 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,MIS_ON                                            ,407  ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,MIS_Roll_Avg                                      ,3159 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Roll_Max                                      ,3155 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Roll_Min                                      ,3156 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Roll_Number                                   ,1712 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,MIS_Roll_Range                                    ,3157 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Roll_StdDev                                   ,3158 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Shift_End                                     ,1706 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,MIS_Y_1                                           ,2466 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Y_2                                           ,2467 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,MIS_Y_3                                           ,2465 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Motor_Control_1                                   ,3133 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Motor_Control_Error                               ,3134 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Motor_Fwd                                         ,2814 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Motor_Rev                                         ,2813 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,NINE                                              ,21   ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,nIO_EnableInterval_Index                          ,3315 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,nIO_EnablerIndex                                  ,3316 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,nIO_UnitsTableLastIndex                           ,3317 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,No_Edge_Found                                     ,35   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Number_Of_Bolts                                   ,3013 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Number_of_Bolts_1                                 ,3192 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Number_Of_Bolts_Active                            ,3145 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Number_Of_Bolts_Active_1                          ,3321 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Number_Of_Bolts_Active_F                          ,3362 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Number_Of_Comp_Scans                              ,163  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Number_Of_Scans                                   ,46   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,OffSheet_Latch                                    ,2633 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,OK_For_Control                                    ,546  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,On_Time_Gain                                      ,176  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ONE                                               ,7    ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,One_mSec_Delay                                    ,23   ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,OnSheet_Latch                                     ,2632 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Print_Report_Flag                                 ,411  ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Proc_Var_Type                                     ,170  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Prod_Change_Flag                                  ,410  ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Prof_Ctr                                          ,2103 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Prof_Rev                                          ,1694 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Profile_Display_Avg                               ,2819 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Profile_X_1                                       ,1614 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_2                                       ,1615 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_3                                       ,1616 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_4                                       ,1627 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_5                                       ,1618 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_6                                       ,1619 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_7                                       ,1620 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_8                                       ,1621 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_X_9                                       ,2825 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y                                         ,1649 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_1                                       ,1622 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_1_C                                     ,2828 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_1_D                                     ,2823 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_2                                       ,1623 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_2_C                                     ,2827 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_2_D                                     ,2820 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_3                                       ,1624 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_3_C                                     ,2826 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_3_D                                     ,2821 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_4                                       ,1625 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_4_C                                     ,2829 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_4_D                                     ,2822 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_5                                       ,1626 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_5_C                                     ,2830 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_5_D                                     ,2824 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Profile_Y_Factor                                  ,1696 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Remote_Comm                                       ,1760 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,REV_Crawl_Speed                                   ,53   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Edge                                          ,37   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Edge_1                                        ,577  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Rev_Edge_2                                        ,2969 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Edge_Inches                                   ,381  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Rev_Edge_Inches_Temp                              ,1701 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Edge_MM                                       ,2424 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Half_Speed                                    ,39   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,REV_Prox_Alarm                                    ,13   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Right_Deckle                                      ,2422 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Right_Deckle_Bolt                                 ,3347 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Right_Deckle_Bolt_Int                             ,3349 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Right_Deckle_Trim_Inches                          ,3342 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_End                                          ,1664 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Roll_End_HRS                                      ,2577 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_End_MIN                                      ,2578 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_GSM_MIS                                      ,2609 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Length                                       ,3352 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Length_MIS                                   ,2588 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Start_HRS                                    ,416  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Start_Hrs_A                                  ,2579 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Start_MIN                                    ,415  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Start_Min_A                                  ,2580 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Roll_Weight_MIS                                   ,2589 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_AirGap_LN                                      ,3301 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_Head_Cycle                                     ,3322 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,RX_Head_LN                                        ,3302 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_Head_Temp_SP                                   ,3323 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_Head_Temp_SP_FF                                ,3324 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_Head_Temp_Time                                 ,3325 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,RX_Head_Timer                                     ,3326 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Safety_Mat_Alm                                    ,2441 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Safety_Mat_Bypass                                 ,2440 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sample_Actual                                     ,1699 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_STD                                        ,1761 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_Timer                                      ,1668 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_Value                                      ,1755 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_Value_1                                    ,2841 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_Value_Temp                                 ,2835 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sample_Voltage                                    ,1756 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scan_Count                                        ,2815 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scan_Number                                       ,2104 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scan_Number_DIS                                   ,2105 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scan_Number_Temp                                  ,2106 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scan_Number_WW                                    ,2107 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scan_SPD_FWD                                      ,30   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scan_SPD_High_REV                                 ,3345 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scan_SPD_REV                                      ,33   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scan_Weighting                                    ,168  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scanned_Length                                    ,2581 ,00000000,00000000,00000000,00002000,0    ,0   
TAG1,Scanned_Time                                      ,2582 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scanner_Failure                                   ,3136 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scanner_Moving                                    ,3135 ,00000000,00000000,00000000,00002000,0    ,0   
TAG1,Scanner_Status                                    ,1691 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scanner_Status_Speed                              ,3346 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Scans_2_STDZ                                      ,47   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scans_In_Comp                                     ,164  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scans_In_Comp_AirP                                ,1648 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Scans_In_Roll                                     ,2587 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Screw_Spd                                         ,2292 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,SEVEN                                             ,19   ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sheet_Break                                       ,2420 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sheet_Det_Alm                                     ,1682 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sheet_Temp                                        ,1580 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sheet_Temp_INT                                    ,1708 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sheet_Temp_SL                                     ,1707 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Shrinkage_Factor_1                                ,3142 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Shrinkage_Factor_2                                ,3143 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Shutter_Fault_Alarm                               ,14   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Shutter_Open                                      ,2432 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sim_Roll_Flag                                     ,408  ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Sim_Roll_Interval                                 ,409  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sim_Roll_Interval_Sec                             ,417  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Sim_Roll_Timer                                    ,414  ,00000000,00000000,00000000,00002000,0    ,0   
TAG1,Single_Point_Position                             ,162  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Position_1                           ,398  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Reading                              ,161  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Time                                 ,1670 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Value_1                              ,2843 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Value_Temp                           ,2845 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Single_Point_Voltage                              ,2842 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,SIX                                               ,18   ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Spd_Ctrl_Factor                                   ,588  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Avg                                         ,1669 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Conv                                        ,404  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Conv_1                                      ,2807 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Conv_2                                      ,3351 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Filter                                      ,528  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Now                                         ,45   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Raw                                         ,403  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Speed_Sum                                         ,2463 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_CD                                         ,2445 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_CD1                                        ,2456 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_CD_MIS                                     ,2468 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_MD                                         ,2446 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_MD1                                        ,2457 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_MD_1                                       ,2631 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_MD_MIS                                     ,2469 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_Reset                                      ,2608 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Spread_Scans                                      ,2450 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Spread_Total                                      ,2447 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Spread_Total_MIS                                  ,2470 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stat_Comp_Avg                                     ,3173 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stat_Last_Scan_Avg                                ,3171 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Status_Scratchpad_IN                              ,3146 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Status_Scratchpad_Out                             ,3147 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Status_Trashcan                                   ,0    ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Std_Dev_Comp                                      ,2449 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Std_Dev_Last                                      ,2448 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Closed_Max                                   ,25   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Closed_Temp                                  ,2847 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Closed_Volts                                 ,24   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Closed_Volts_Cal                             ,2606 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Interval                                     ,1576 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stdz_Mode                                         ,1579 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,STDZ_Open_Min                                     ,28   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Open_Temp                                    ,2848 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Open_Temp_1                                  ,3214 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Open_Volts                                   ,27   ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,STDZ_Open_Volts_Cal                               ,2605 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stdz_Required                                     ,1577 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,STDZ_Timer                                        ,1578 ,00000000,00000000,00000000,00002000,0    ,0   
TAG1,Stretcher_Spd                                     ,2291 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stretcher_Spd_Filter                              ,2812 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stretcher_SPD_Filtered                            ,2811 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Stretcher_Spd_PV                                  ,3123 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,SX_AirGap_LN                                      ,3303 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,SX_Head_LN                                        ,3304 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,table_length                                      ,1772 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Target_Profile                                    ,3180 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Temp_AGRX_C_STDZ                                  ,3305 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_AGRX_C_STDZ_1                                ,3310 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_AGRX_C_STDZ_2                                ,3311 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_AGSX_C_STDZ                                  ,3306 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_AGSX_C_STDZ_1                                ,3312 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_AGSX_C_STDZ_2                                ,3313 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_Control_Override                             ,3327 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Temp_Corr                                         ,1757 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_Corr_Factor                                  ,3307 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RCVR                                         ,1665 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX                                           ,579  ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX_Gap                                       ,2417 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX_Head                                      ,2419 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX_Head_DB                                   ,3329 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX_Head_SP                                   ,3330 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_RX_STDZ                                      ,2805 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Temp_SX                                           ,578  ,00000000,00000000,00000000,00000010,0    ,0   
